province_index,province_id,red,green,blue,local_name,common_name,old_imperial_name,religious_name,enemy_name,region_id,controller,terrain,biome,terrain_feature,primary_resource,road_level,port_level,fort_level,mana_site_level,strategic_value,center_x,center_y,pixel_area,is_seed_frontier
550,PROV_MAREN_COAST_021,210,252,212,Maren Mouth,Maren Mouth,Old Road Ledger 021,Maren Coast Shrine 021,Maren Mouth Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,1858.53,560.11,3232,no
551,PROV_MAREN_COAST_022,153,75,65,Chain Dock,Chain Dock,Old Road Ledger 022,Maren Coast Shrine 022,Chain Dock Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,80,1945.92,542.21,2833,no
552,PROV_MAREN_COAST_023,95,153,174,Loran Isle,Loran Isle,Old Road Ledger 023,Maren Coast Shrine 023,Loran Isle Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,83,2053.54,552.02,2025,no
553,PROV_MAREN_COAST_024,37,232,27,Mava Sound,Mava Sound,Old Road Ledger 024,Maren Coast Shrine 024,Mava Sound Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,81,686.82,594.49,1434,no
554,PROV_MAREN_COAST_025,236,54,136,Harbor Quay,Harbor Quay,Old Road Ledger 025,Maren Coast Shrine 025,Harbor Quay Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,77,1716.05,602.5,1000,no
555,PROV_MAREN_COAST_026,178,132,245,Quay Port,Quay Port,Old Road Ledger 026,Maren Coast Shrine 026,Quay Port Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,78,1762.08,586.45,1381,no
556,PROV_MAREN_COAST_027,120,211,98,Blue Chain,Blue Chain,Old Road Ledger 027,Maren Coast Shrine 027,Blue Chain Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,1901.96,613.52,3923,no
557,PROV_MAREN_COAST_028,63,33,207,Tessel Bell,Tessel Bell,Old Road Ledger 028,Maren Coast Shrine 028,Tessel Bell Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,82,1959.13,619.79,3812,no
558,PROV_MAREN_COAST_029,5,112,60,Tide Harbor,Tide Harbor,Old Road Ledger 029,Maren Coast Shrine 029,Tide Harbor Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,82,2001.15,591.96,2214,no
559,PROV_MAREN_COAST_030,203,190,169,Bell Light,Bell Light,Old Road Ledger 030,Maren Coast Shrine 030,Bell Light Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,87,2063.11,591.72,2750,no
560,PROV_MAREN_COAST_031,146,13,22,Maren Mouth,Maren Mouth,Old Road Ledger 031,Maren Coast Shrine 031,Maren Mouth Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,80,1687.3,660.08,2649,no
561,PROV_MAREN_COAST_032,88,91,131,Chain Dock,Chain Dock,Old Road Ledger 032,Maren Coast Shrine 032,Chain Dock Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,85,2040.54,642.47,5218,no
562,PROV_MAREN_COAST_033,30,169,240,Loran Isle,Loran Isle,Old Road Ledger 033,Maren Coast Shrine 033,Loran Isle Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,88,791.65,695.1,2278,no
563,PROV_MAREN_COAST_034,228,248,93,Mava Sound,Mava Sound,Old Road Ledger 034,Maren Coast Shrine 034,Mava Sound Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,82,841.97,713.0,1998,no
564,PROV_MAREN_COAST_035,171,70,202,Harbor Quay,Harbor Quay,Old Road Ledger 035,Maren Coast Shrine 035,Harbor Quay Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,80,927.95,707.12,1849,no
565,PROV_MAREN_COAST_036,113,149,55,Quay Port,Quay Port,Old Road Ledger 036,Maren Coast Shrine 036,Quay Port Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,985.25,700.44,1872,no
566,PROV_MAREN_COAST_037,55,227,164,Blue Chain,Blue Chain,Old Road Ledger 037,Maren Coast Shrine 037,Blue Chain Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,1034.61,692.19,1669,no
567,PROV_MAREN_COAST_038,254,50,17,Tessel Bell,Tessel Bell,Old Road Ledger 038,Maren Coast Shrine 038,Tessel Bell Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,83,1086.57,682.07,3722,no
568,PROV_MAREN_COAST_039,196,128,126,Tide Harbor,Tide Harbor,Old Road Ledger 039,Maren Coast Shrine 039,Tide Harbor Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,80,1148.7,697.0,2805,no
569,PROV_MAREN_COAST_040,138,206,235,Bell Light,Bell Light,Old Road Ledger 040,Maren Coast Shrine 040,Bell Light Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,1326.95,695.88,3205,no
570,PROV_MAREN_COAST_041,81,29,88,Maren Mouth,Maren Mouth,Old Road Ledger 041,Maren Coast Shrine 041,Maren Mouth Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,77,1478.77,680.74,1636,no
571,PROV_MAREN_COAST_042,23,107,197,Chain Dock,Chain Dock,Old Road Ledger 042,Maren Coast Shrine 042,Chain Dock Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,1518.71,689.5,2700,no
572,PROV_MAREN_COAST_043,221,186,50,Loran Isle,Loran Isle,Old Road Ledger 043,Maren Coast Shrine 043,Loran Isle Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,83,1574.06,706.26,2216,no
573,PROV_MAREN_COAST_044,164,8,159,Mava Sound,Mava Sound,Old Road Ledger 044,Maren Coast Shrine 044,Mava Sound Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,85,700.41,726.89,2328,no
574,PROV_MAREN_COAST_045,106,87,12,Harbor Quay,Harbor Quay,Old Road Ledger 045,Maren Coast Shrine 045,Harbor Quay Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,85,751.59,722.9,2609,no
575,PROV_MAREN_COAST_046,48,165,121,Quay Port,Quay Port,Old Road Ledger 046,Maren Coast Shrine 046,Quay Port Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,80,891.74,741.64,1830,no
576,PROV_MAREN_COAST_047,246,243,230,Blue Chain,Blue Chain,Old Road Ledger 047,Maren Coast Shrine 047,Blue Chain Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,80,946.3,751.83,2516,no
577,PROV_MAREN_COAST_048,189,66,83,Tessel Bell,Tessel Bell,Old Road Ledger 048,Maren Coast Shrine 048,Tessel Bell Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,78,1096.57,736.9,2812,no
578,PROV_MAREN_COAST_049,131,144,192,Tide Harbor,Tide Harbor,Old Road Ledger 049,Maren Coast Shrine 049,Tide Harbor Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,81,1174.97,752.24,2767,no
579,PROV_MAREN_COAST_050,73,223,45,Bell Light,Bell Light,Old Road Ledger 050,Maren Coast Shrine 050,Bell Light Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,78,1221.57,721.04,3122,no
580,PROV_MAREN_COAST_051,16,45,154,Maren Mouth,Maren Mouth,Old Road Ledger 051,Maren Coast Shrine 051,Maren Mouth Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,78,1278.05,741.94,2957,no
581,PROV_MAREN_COAST_052,214,124,7,Chain Dock,Chain Dock,Old Road Ledger 052,Maren Coast Shrine 052,Chain Dock Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,75,1326.88,736.1,1470,no
582,PROV_MAREN_COAST_053,156,202,116,Loran Isle,Loran Isle,Old Road Ledger 053,Maren Coast Shrine 053,Loran Isle Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,77,807.13,794.6,1789,no
583,PROV_MAREN_COAST_054,99,24,225,Mava Sound,Mava Sound,Old Road Ledger 054,Maren Coast Shrine 054,Mava Sound Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,76,833.34,785.13,1118,no
584,PROV_MAREN_COAST_055,41,103,78,Harbor Quay,Harbor Quay,Old Road Ledger 055,Maren Coast Shrine 055,Harbor Quay Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,991.25,776.47,1711,no
585,PROV_MAREN_COAST_056,239,181,187,Quay Port,Quay Port,Old Road Ledger 056,Maren Coast Shrine 056,Quay Port Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,1044.49,789.21,2144,no
586,PROV_MAREN_COAST_057,182,4,40,Blue Chain,Blue Chain,Old Road Ledger 057,Maren Coast Shrine 057,Blue Chain Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,1191.68,791.83,1891,no
587,PROV_MAREN_COAST_058,124,82,149,Tessel Bell,Tessel Bell,Old Road Ledger 058,Maren Coast Shrine 058,Tessel Bell Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,82,1242.39,801.65,2325,no
588,PROV_MAREN_COAST_059,66,161,2,Tide Harbor,Tide Harbor,Old Road Ledger 059,Maren Coast Shrine 059,Tide Harbor Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,76,1289.22,782.01,1203,no
589,PROV_MAREN_COAST_060,8,239,111,Bell Light,Bell Light,Old Road Ledger 060,Maren Coast Shrine 060,Bell Light Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,76,1343.73,786.81,1640,no
590,PROV_MAREN_COAST_061,207,61,220,Maren Mouth,Maren Mouth,Old Road Ledger 061,Maren Coast Shrine 061,Maren Mouth Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,1375.67,809.96,2508,no
591,PROV_MAREN_COAST_062,149,140,73,Chain Dock,Chain Dock,Old Road Ledger 062,Maren Coast Shrine 062,Chain Dock Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,84,1416.21,801.9,2155,no
592,PROV_MAREN_COAST_063,91,218,182,Loran Isle,Loran Isle,Old Road Ledger 063,Maren Coast Shrine 063,Loran Isle Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,85,1471.84,791.41,2047,no
593,PROV_MAREN_COAST_064,34,41,35,Mava Sound,Mava Sound,Old Road Ledger 064,Maren Coast Shrine 064,Mava Sound Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,88,1526.01,803.45,4925,no
594,PROV_MAREN_COAST_065,232,119,144,Harbor Quay,Harbor Quay,Old Road Ledger 065,Maren Coast Shrine 065,Harbor Quay Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,77,744.07,858.15,1355,no
595,PROV_MAREN_COAST_066,174,197,253,Quay Port,Quay Port,Old Road Ledger 066,Maren Coast Shrine 066,Quay Port Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,77,964.82,849.96,1755,no
596,PROV_MAREN_COAST_067,117,20,106,Blue Chain,Blue Chain,Old Road Ledger 067,Maren Coast Shrine 067,Blue Chain Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,76,1020.2,854.61,1168,no
597,PROV_MAREN_COAST_068,59,98,215,Tessel Bell,Tessel Bell,Old Road Ledger 068,Maren Coast Shrine 068,Tessel Bell Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,77,1084.67,820.79,2141,no
598,PROV_MAREN_COAST_069,1,177,68,Tide Harbor,Tide Harbor,Old Road Ledger 069,Maren Coast Shrine 069,Tide Harbor Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,77,1279.81,832.05,2771,no
599,PROV_MAREN_COAST_070,199,255,177,Bell Light,Bell Light,Old Road Ledger 070,Maren Coast Shrine 070,Bell Light Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,84,1452.03,831.8,2825,no
600,PROV_MAREN_COAST_071,142,78,30,Maren Mouth,Maren Mouth,Old Road Ledger 071,Maren Coast Shrine 071,Maren Mouth Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,82,2014.82,855.97,3652,no
601,PROV_MAREN_COAST_072,84,156,139,Chain Dock,Chain Dock,Old Road Ledger 072,Maren Coast Shrine 072,Chain Dock Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,739.68,896.52,4337,no
602,PROV_MAREN_COAST_073,26,234,248,Loran Isle,Loran Isle,Old Road Ledger 073,Maren Coast Shrine 073,Loran Isle Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,78,809.76,888.63,2737,no
603,PROV_MAREN_COAST_074,225,57,101,Mava Sound,Mava Sound,Old Road Ledger 074,Maren Coast Shrine 074,Mava Sound Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,76,856.06,887.34,2393,no
604,PROV_MAREN_COAST_075,167,135,210,Harbor Quay,Harbor Quay,Old Road Ledger 075,Maren Coast Shrine 075,Harbor Quay Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,85,864.3,953.77,4435,no
605,PROV_MAREN_COAST_076,109,214,63,Quay Port,Quay Port,Old Road Ledger 076,Maren Coast Shrine 076,Quay Port Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,82,948.54,959.08,6449,no
606,PROV_MAREN_COAST_077,52,36,172,Blue Chain,Blue Chain,Old Road Ledger 077,Maren Coast Shrine 077,Blue Chain Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,80,1244.16,945.81,1480,no
607,PROV_MAREN_COAST_078,250,115,25,Tessel Bell,Tessel Bell,Old Road Ledger 078,Maren Coast Shrine 078,Tessel Bell Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,83,1285.67,966.9,2166,no
608,PROV_MAREN_COAST_079,192,193,134,Tide Harbor,Tide Harbor,Old Road Ledger 079,Maren Coast Shrine 079,Tide Harbor Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,82,1334.92,961.33,1542,no
609,PROV_MAREN_COAST_080,135,15,243,Bell Light,Bell Light,Old Road Ledger 080,Maren Coast Shrine 080,Bell Light Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,80,1606.56,914.51,4875,no
610,PROV_MAREN_COAST_081,77,94,96,Maren Mouth,Maren Mouth,Old Road Ledger 081,Maren Coast Shrine 081,Maren Mouth Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,89,1662.81,944.57,6691,no
611,PROV_MAREN_COAST_082,19,172,205,Chain Dock,Chain Dock,Old Road Ledger 082,Maren Coast Shrine 082,Chain Dock Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,1811.04,914.07,5604,no
612,PROV_MAREN_COAST_083,217,251,58,Loran Isle,Loran Isle,Old Road Ledger 083,Maren Coast Shrine 083,Loran Isle Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,82,1894.32,927.38,3055,no
613,PROV_MAREN_COAST_084,160,73,167,Mava Sound,Mava Sound,Old Road Ledger 084,Maren Coast Shrine 084,Mava Sound Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,82,1152.32,993.08,4907,no
614,PROV_MAREN_COAST_085,102,152,20,Harbor Quay,Harbor Quay,Old Road Ledger 085,Maren Coast Shrine 085,Harbor Quay Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,82,1472.63,983.15,3338,no
615,PROV_MAREN_COAST_086,44,230,129,Quay Port,Quay Port,Old Road Ledger 086,Maren Coast Shrine 086,Quay Port Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,77,1508.59,981.77,1566,no
616,PROV_MAREN_COAST_087,243,52,238,Blue Chain,Blue Chain,Old Road Ledger 087,Maren Coast Shrine 087,Blue Chain Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,1559.68,971.26,3536,no
617,PROV_MAREN_COAST_088,185,131,91,Tessel Bell,Tessel Bell,Old Road Ledger 088,Maren Coast Shrine 088,Tessel Bell Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,80,1837.81,986.51,3385,no
618,PROV_MAREN_COAST_089,127,209,200,Tide Harbor,Tide Harbor,Old Road Ledger 089,Maren Coast Shrine 089,Tide Harbor Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,85,1995.58,972.59,3730,no
619,PROV_MAREN_COAST_090,70,32,53,Bell Light,Bell Light,Old Road Ledger 090,Maren Coast Shrine 090,Bell Light Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,77,1532.49,1038.32,2396,no
620,PROV_MAREN_COAST_091,12,110,162,Maren Mouth,Maren Mouth,Old Road Ledger 091,Maren Coast Shrine 091,Maren Mouth Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,82,1620.08,1025.81,4156,no
621,PROV_MAREN_COAST_092,210,189,15,Chain Dock,Chain Dock,Old Road Ledger 092,Maren Coast Shrine 092,Chain Dock Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,78,1951.51,1040.33,4195,no
622,PROV_MAREN_COAST_093,153,11,124,Loran Isle,Loran Isle,Old Road Ledger 093,Maren Coast Shrine 093,Loran Isle Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,83,1545.5,1094.06,4757,no
623,PROV_MAREN_COAST_094,95,89,233,Mava Sound,Mava Sound,Old Road Ledger 094,Maren Coast Shrine 094,Mava Sound Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,86,1711.25,1084.1,4915,no
624,PROV_MAREN_COAST_095,37,168,86,Harbor Quay,Harbor Quay,Old Road Ledger 095,Maren Coast Shrine 095,Harbor Quay Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,79,2040.51,1095.99,4098,no
625,PROV_MAREN_COAST_096,235,246,195,Quay Port,Quay Port,Old Road Ledger 096,Maren Coast Shrine 096,Quay Port Insult-Name,REG_MAREN_COAST,FAC_MAREN_BLUE_CHAIN,river_port,coast,river_port,SILVER_COIN_METALS,3,2,2,0,82,1617.18,1143.53,5640,no
626,PROV_FENWARD_001,178,69,48,Fen Hollow,Fen Hollow,Outer Record 001,Fenward Shrine 001,Fen Hollow Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,56,275.45,735.82,1600,no
627,PROV_FENWARD_002,120,147,157,Green Marsh,Green Marsh,Outer Record 002,Fenward Shrine 002,Green Marsh Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,61,323.5,739.21,3911,no
628,PROV_FENWARD_003,62,226,10,Black Thicket,Black Thicket,Outer Record 003,Fenward Shrine 003,Black Thicket Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,66,403.01,743.38,4635,no
629,PROV_FENWARD_004,5,48,119,Alder Refuge,Alder Refuge,Outer Record 004,Fenward Shrine 004,Alder Refuge Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,60,462.6,728.39,2385,no
630,PROV_FENWARD_005,203,126,228,Low Ward,Low Ward,Outer Record 005,Fenward Shrine 005,Low Ward Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,1,74,529.4,751.52,2874,no
631,PROV_FENWARD_006,145,205,81,Wold Fen,Wold Fen,Outer Record 006,Fenward Shrine 006,Wold Fen Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,60,594.6,750.09,3626,no
632,PROV_FENWARD_007,88,27,190,Mire Mire,Mire Mire,Outer Record 007,Fenward Shrine 007,Mire Mire Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,59,657.04,719.01,2564,no
633,PROV_FENWARD_008,30,106,43,Timber Wood,Timber Wood,Outer Record 008,Fenward Shrine 008,Timber Wood Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,56,250.93,799.47,4508,no
634,PROV_FENWARD_009,228,184,152,Marsh Reed,Marsh Reed,Outer Record 009,Fenward Shrine 009,Marsh Reed Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,61,308.95,827.26,5763,no
635,PROV_FENWARD_010,171,7,5,Reed Bank,Reed Bank,Outer Record 010,Fenward Shrine 010,Reed Bank Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,64,394.62,814.83,3669,no
636,PROV_FENWARD_011,113,85,114,Fen Hollow,Fen Hollow,Outer Record 011,Fenward Shrine 011,Fen Hollow Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,62,451.83,810.02,4357,no
637,PROV_FENWARD_012,55,163,223,Green Marsh,Green Marsh,Outer Record 012,Fenward Shrine 012,Green Marsh Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,60,510.43,795.51,4552,no
638,PROV_FENWARD_013,253,242,76,Black Thicket,Black Thicket,Outer Record 013,Fenward Shrine 013,Black Thicket Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,57,587.21,795.45,2075,no
639,PROV_FENWARD_014,196,64,185,Alder Refuge,Alder Refuge,Outer Record 014,Fenward Shrine 014,Alder Refuge Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,1,67,649.68,781.84,2202,no
640,PROV_FENWARD_015,138,143,38,Low Ward,Low Ward,Outer Record 015,Fenward Shrine 015,Low Ward Insult-Name,REG_FENWARD,FAC_FENWARD_LOCAL,bog_forest,marsh,bog_forest,TIMBER,1,0,2,0,57,386.83,874.85,2502,no
